codigo_snies,nombre_programa,tipo_cubrimiento,departamento,municipio,nombre_institucion,codigo_institucion
118373,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Convenios en red,Antioquia,Medellín,UNIVERSIDAD CATÓLICA LUIS AMIGÓ,2719
118373,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Convenios en red,Boyacá,Tunja,UNIVERSIDAD DE BOYACA UNIBOYACA,1734
118373,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Convenios en red,Tolima,Espinal,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,4110
118373,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Sin definir,Atlántico,Barranquilla,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118373,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Sin definir,Córdoba,Montería,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118373,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Sin definir,Huila,Neiva,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118373,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Sin definir,Magdalena,Santa Marta,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118373,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Sin definir,Sucre,Sincelejo,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118373,TECNOLOGÍA EN GESTIÓN ADMINISTRATIVA,Sin definir,Tolima,Ibagué,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118374,ADMINISTRACIÓN DE EMPRESAS,Convenios en red,Antioquia,Medellín,UNIVERSIDAD CATÓLICA LUIS AMIGÓ,2719
118374,ADMINISTRACIÓN DE EMPRESAS,Convenios en red,Boyacá,Tunja,UNIVERSIDAD DE BOYACA UNIBOYACA,1734
118374,ADMINISTRACIÓN DE EMPRESAS,Convenios en red,Tolima,Espinal,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,4110
118374,ADMINISTRACIÓN DE EMPRESAS,Principal,"Bogotá, D.C.","Bogotá, D.C.",CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118374,ADMINISTRACIÓN DE EMPRESAS,Sin definir,Atlántico,Barranquilla,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118374,ADMINISTRACIÓN DE EMPRESAS,Sin definir,Córdoba,Montería,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118374,ADMINISTRACIÓN DE EMPRESAS,Sin definir,Huila,Neiva,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118374,ADMINISTRACIÓN DE EMPRESAS,Sin definir,Magdalena,Santa Marta,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118374,ADMINISTRACIÓN DE EMPRESAS,Sin definir,Sucre,Sincelejo,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118374,ADMINISTRACIÓN DE EMPRESAS,Sin definir,Tolima,Ibagué,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118375,ADMINISTRACIÓN DE EMPRESAS,Convenios en red,Antioquia,Medellín,UNIVERSIDAD CATÓLICA LUIS AMIGÓ,2719
118375,ADMINISTRACIÓN DE EMPRESAS,Convenios en red,Boyacá,Tunja,UNIVERSIDAD DE BOYACA UNIBOYACA,1734
118375,ADMINISTRACIÓN DE EMPRESAS,Convenios en red,Tolima,Espinal,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,4110
118375,ADMINISTRACIÓN DE EMPRESAS,Sin definir,Atlántico,Barranquilla,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118375,ADMINISTRACIÓN DE EMPRESAS,Sin definir,Córdoba,Montería,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118375,ADMINISTRACIÓN DE EMPRESAS,Sin definir,Huila,Neiva,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118375,ADMINISTRACIÓN DE EMPRESAS,Sin definir,Magdalena,Santa Marta,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118375,ADMINISTRACIÓN DE EMPRESAS,Sin definir,Sucre,Sincelejo,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
118375,ADMINISTRACIÓN DE EMPRESAS,Sin definir,Tolima,Ibagué,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-,4813
